 341;,Jacksonville,=  57.94 ,7,22,67.72( 332),0,0,|,,0   2  | ,56.63,345 |   57.64,341 |   58.98
 342;,Central Connecticut S,t. =  57.89 ,5,26,68.74( 308),0,0,|,,0   1  | ,57.95,338 |   57.78,340 |   57.58
 343;,Savannah State,=  57.89 ,7,22,68.77( 307),0,1,|,,0   4  | ,57.88,342 |   56.52,345 |   58.95
 344;,UMBC,=  57.64 ,4,26,69.21( 286),0,0,|,,0   1  | ,58.12,336 |   58.02,336 |   55.99
 345;,Maine,=  56.82 ,3,27,71.52( 178),0,1,|,,0   1  | ,57.54,344 |   56.94,344 |   55.29
 346;,San Jose State,=  54.20 ,0,28,73.98( 114),0,0,|,,0   1  | ,54.85,346 |   55.20,346 |   50.03
 347;,Alcorn State,=  54.15 ,5,25,65.54( 349),0,1,|,,0   2  | ,54.29,347 |   54.82,347 |   52.31
 348;,Central Arkansas,=  53.22 ,2,27,68.88( 302),0,0,|,,0   1  | ,53.53,348 |   52.99,348 |   52.77
 349;,MVSU(Miss. Valley St.,)  =  52.99 ,6,26,67.50( 334),0,1,|,,0   2  | ,52.26,349 |   51.98,349 |   54.22
 350;,Florida A&M;,=  49.94 ,,2  2,7   66.53( 342),0,,0,|,0   0  | ,50.7,2  350 |   48.9,7  350 |   49.73
Colleg,e Basketball 2014-2015,Div I games,onl,y  t,hrough games of,2015,Ma,rch,1,8 Wednesday,,, 
 ,, RATING ,W,L,SCHEDL(RANK) V,S top,25,|,VS,top 50 | GO,LDEN;_M,EAN  | PREDICTO,R;    | ELO;_SCOR
 , HOME ADVANT,AGE=[  3.34],,,,,,,,[ ,3.25],[  3.30],[  3.47]
 351;,Grambling State,=  43.79 ,0,27,66.40( 344),0,1,|,,0   2  | ,44.68,351 |   43.95,351 |   40.97
