1/4/2018,UC Santa Barbara,79,Cal Poly,80
1/4/2018,USC,80,California,62
1/4/2018,Western Carolina,75,Chattanooga,63
1/4/2018,Green Bay,79,Cleveland St.,80
1/4/2018,Arizona St.,81,Colorado,90 1
1/4/2018,SIU Edwardsville,85,Eastern Kentucky,82
1/4/2018,Portland St.,74,Eastern Washington,81
1/4/2018,Central Connecticut,77,Fairleigh Dickinson,81
1/4/2018,Middle Tennessee,71,FIU,66 1
1/4/2018,UAB,75,Florida Atlantic,44
1/4/2018,The Citadel,67,Furman,107
1/4/2018,Arkansas St.,49,Georgia Southern,80
1/4/2018,Little Rock,64,Georgia St.,73
1/4/2018,Sacramento St.,68,Idaho,69
1/4/2018,Southern Utah,78,Idaho St.,93
1/4/2018,Ohio St.,92,Iowa,81
1/4/2018,Illinois Chicago,70,IUPUI,65
1/4/2018,Hawaii,81,Long Beach St.,89
1/4/2018,Appalachian St.,45,Louisiana Lafayette,78
1/4/2018,Coastal Carolina,72,Louisiana Monroe,82
1/4/2018,UTSA,78,Louisiana Tech,76
1/4/2018,Santa Clara,65,Loyola Marymount,49
1/4/2018,Maryland,61,Michigan St.,91
1/4/2018,Northern Iowa,55,Missouri St.,62
1/4/2018,North Dakota,79,Montana,109
1/4/2018,Northern Colorado,64,Montana St.,76
1/4/2018,Eastern Illinois,61,Morehead St.,52
1/4/2018,Bryant,80,Mount St. Mary's,96
1/4/2018,Southeast Missouri St.,73,Murray St.,89
1/4/2018,Charlotte,70,North Texas,68
1/4/2018,Fort Wayne,60,Oral Roberts,76
1/4/2018,Gonzaga,89,Pepperdine,59
1/4/2018,San Diego,81,Portland,74 1
1/4/2018,Old Dominion,82,Rice,75 1
1/4/2018,St. Francis NY,79,Robert Morris,80 1
1/4/2018,Pacific,56,Saint Mary's,74
1/4/2018,East Tennessee St.,90,Samford,72
1/4/2018,BYU,69,San Francisco,59
1/4/2018,UTEP,75,Southern Miss,85
1/4/2018,LIU Brooklyn,68,St. Francis PA,85
1/4/2018,UCLA,99,Stanford,107 2
1/4/2018,Cincinnati,55,Temple,53
1/4/2018,Jacksonville St.,60,Tennessee St.,67
1/4/2018,South Alabama,69,Texas St.,72
1/4/2018,SMU,70,Tulane,73
1/4/2018,UC Irvine,53,UC Davis,64
1/4/2018,Vermont,88,UMass Lowell,77
1/4/2018,Troy,76,UT Arlington,86
1/4/2018,Arizona,94,Utah,82
1/4/2018,Sacred Heart,63,Wagner,69
1/4/2018,Northern Arizona,55,Weber St.,95
1/4/2018,Houston,63,Wichita St.,81
1/4/2018,VMI,53,Wofford,92
1/4/2018,Milwaukee,63,Youngstown St.,72
1/5/2018,Bucknell,83,Army,66
1/5/2018,Lafayette,71,Colgate,68
1/5/2018,Central Pennsylvania,69,Cornell,93
1/5/2018,William & Mary,90,Delaware,65
1/5/2018,Wright St.,80,Detroit,73
1/5/2018,College of Charleston,82,Drexel,87 1
1/5/2018,James Madison,81,Hofstra,87 1
1/5/2018,Saint Peter's,69,Iona,73
1/5/2018,Holy Cross,77,Lehigh,83
1/5/2018,Boston University,65,Loyola MD,68
1/5/2018,Manhattan,66,Monmouth,77
1/5/2018,American,64,Navy,70
1/5/2018,Elon,60,Northeastern,72
1/5/2018,Northern Kentucky,87,Oakland,83
1/5/2018,Oregon,64,Oregon St.,76
1/5/2018,Northwestern,63,Penn St.,78
1/5/2018,Canisius,82,Quinnipiac,74
1/5/2018,Fairfield,77,Rider,96
1/5/2018,Wisconsin,60,Rutgers,64
1/5/2018,Niagara,84,Siena,76
1/5/2018,Akron,65,Toledo,67
1/5/2018,UNC Wilmington,71,Towson,89
1/6/2018,Southeastern Louisiana,72,Abilene Christian,70
1/6/2018,Nevada,86,Air Force,75
1/6/2018,Arkansas Pine Bluff,69,Alabama A&M,62
1/6/2018,Mississippi Valley St.,46,Alabama St.,63
1/6/2018,Jackson St.,60,Alcorn St.,55
1/6/2018,Arkansas,77,Auburn,88
1/6/2018,Southeast Missouri St.,71,Austin Peay,76
1/6/2018,Buffalo,83,Ball St.,63
1/6/2018,Texas,60,Baylor,69
1/6/2018,Jacksonville St.,64,Belmont,60
1/6/2018,Maine,76,Binghamton,73
1/6/2018,Wake Forest,71,Boston College,77
1/6/2018,Seton Hall,90,Butler,87
1/6/2018,Cal St. Fullerton,101,Cal Poly,97 1
1/6/2018,Hawaii,65,Cal St. Northridge,46
1/6/2018,UCLA,107,California,84
1/6/2018,Winthrop,77,Campbell,88
1/6/2018,East Tennessee St.,85,Chattanooga,66
1/6/2018,New Mexico St.,97,Chicago St.,60
1/6/2018,Louisville,69,Clemson,74 1
1/6/2018,Milwaukee,67,Cleveland St.,63
1/6/2018,Arizona,77,Colorado,80
1/6/2018,Fresno St.,82,Colorado St.,79 1
1/6/2018,Sarah Lawrence,42,Columbia,87
1/6/2018,East Carolina,65,Connecticut,70
1/6/2018,Savannah St.,80,Coppin St.,71
1/6/2018,Massachusetts,62,Dayton,60
1/6/2018,South Carolina St.,63,Delaware St.,60
1/6/2018,Fort Wayne,82,Denver,63
1/6/2018,Eastern Illinois,54,Eastern Kentucky,53
1/6/2018,Bowling Green,75,Eastern Michigan,71 1
1/6/2018,Sacramento St.,67,Eastern Washington,82
1/6/2018,Bradley,44,Evansville,68
1/6/2018,UAB,75,FIU,64
1/6/2018,Middle Tennessee,61,Florida Atlantic,57
1/6/2018,Stetson,52,Florida Gulf Coast,90
1/6/2018,Duquesne,64,Fordham,41
1/6/2018,Mercer,71,Furman,74
1/6/2018,Rhode Island,81,George Washington,60
1/6/2018,Creighton,90,Georgetown,66
1/6/2018,Alabama,46,Georgia,65
1/6/2018,Little Rock,69,Georgia Southern,72
1/6/2018,Arkansas St.,75,Georgia St.,79
1/6/2018,Yale,60,Georgia Tech,74
1/6/2018,Stony Brook,63,Hartford,61
1/6/2018,Dartmouth,51,Harvard,61
1/6/2018,Charleston Southern,59,High Point,80
1/6/2018,Nicholls St.,72,Houston Baptist,71
1/6/2018,Bethune Cookman,92,Howard,87 1
1/6/2018,Portland St.,73,Idaho,72
1/6/2018,Northern Arizona,60,Idaho St.,64
1/6/2018,Sam Houston St.,85,Incarnate Word,74
1/6/2018,Drake,75,Indiana St.,72
1/6/2018,Lipscomb,86,Kennesaw St.,71
1/6/2018,Central Michigan,69,Kent St.,85
1/6/2018,VCU,80,La Salle,74
1/6/2018,Central Arkansas,100,Lamar,91 2
1/6/2018,Presbyterian,48,Liberty,60
1/6/2018,Gardner Webb,73,Longwood,79
1/6/2018,Coastal Carolina,64,Louisiana Lafayette,81
1/6/2018,Appalachian St.,79,Louisiana Monroe,73
1/6/2018,UTEP,88,Louisiana Tech,97
1/6/2018,Gonzaga,85,Loyola Marymount,66
1/6/2018,Western Kentucky,112,Marshall,87
1/6/2018,Hampton,83,Maryland Eastern Shore,92
1/6/2018,New Orleans,82,McNeese St.,75 1
1/6/2018,Tulsa,67,Memphis,76
1/6/2018,Western Michigan,67,Miami OH,62
1/6/2018,Illinois,69,Michigan,79
1/6/2018,Indiana,75,Minnesota,71
1/6/2018,Mississippi St.,58,Mississippi,64
1/6/2018,Florida,77,Missouri,75
1/6/2018,Northern Colorado,80,Montana,89
1/6/2018,North Dakota,68,Montana St.,79
1/6/2018,SIU Edwardsville,70,Morehead St.,65
1/6/2018,Florida A&M,68,Morgan St.,87
1/6/2018,Central Connecticut,51,Mount St. Mary's,78
1/6/2018,Tennessee Martin,68,Murray St.,82
1/6/2018,South Dakota St.,101,Nebraska Omaha,88
1/6/2018,Albany,61,New Hampshire,64
1/6/2018,San Jose St.,47,New Mexico,80
1/6/2018,USC Upstate,87,NJIT,98
1/6/2018,Duke,85,North Carolina St.,96
1/6/2018,Jacksonville,90,North Florida,86
1/6/2018,Old Dominion,63,North Texas,60
1/6/2018,Stephen F. Austin,64,Northwestern St.,56
1/6/2018,Northern Illinois,68,Ohio,78
1/6/2018,Iowa St.,87,Oklahoma St.,96 1
1/6/2018,Western Illinois,66,Oral Roberts,81
1/6/2018,BYU,66,Pacific,67
1/6/2018,Princeton,70,Penn,76
1/6/2018,San Francisco,80,Pepperdine,67
1/6/2018,Xavier,72,Providence,81
1/6/2018,Nebraska,62,Purdue,74
1/6/2018,UNC Asheville,70,Radford,90
1/6/2018,Charlotte,64,Rice,73
1/6/2018,LIU Brooklyn,79,Robert Morris,88
1/6/2018,Bryant,79,Sacred Heart,74
1/6/2018,St. Bonaventure,78,Saint Joseph's,85
1/6/2018,Richmond,62,Saint Louis,69
1/6/2018,San Diego,63,Saint Mary's,70
1/6/2018,Western Carolina,71,Samford,85
1/6/2018,Portland,68,Santa Clara,70
1/6/2018,Grand Canyon,73,Seattle,57
1/6/2018,Vanderbilt,60,South Carolina,71
1/6/2018,North Dakota St.,84,South Dakota,79
1/6/2018,Grambling St.,69,Southern,80
1/6/2018,UTSA,83,Southern Miss,93
1/6/2018,St. Francis NY,87,St. Francis PA,91
1/6/2018,DePaul,91,St. John's,74
1/6/2018,Notre Dame,51,Syracuse,49
1/6/2018,Kansas,88,TCU,84
1/6/2018,Kentucky,65,Tennessee,76
1/6/2018,Tennessee Tech,87,Tennessee St.,81 1
1/6/2018,LSU,69,Texas A&M,68
1/6/2018,Prairie View A&M,94,Texas Southern,100
1/6/2018,Troy,56,Texas St.,57
1/6/2018,Kansas St.,58,Texas Tech,74
1/6/2018,Long Beach St.,73,UC Irvine,86
1/6/2018,UC Riverside,57,UC Santa Barbara,65
1/6/2018,UT Rio Grande Valley,73,UMKC,61
1/6/2018,Utah St.,85,UNLV,78
1/6/2018,South Alabama,67,UT Arlington,91
1/6/2018,Cal St. Bakersfield,42,Utah Valley,75
1/6/2018,Southern Illinois,72,Valparaiso,83
1/6/2018,UMBC,56,Vermont,71
1/6/2018,Marquette,90,Villanova,100
1/6/2018,North Carolina,49,Virginia,61
1/6/2018,Pittsburgh,67,Virginia Tech,81
1/6/2018,UNC Greensboro,63,VMI,61
1/6/2018,Fairleigh Dickinson,65,Wagner,73
1/6/2018,Washington,70,Washington St.,65
1/6/2018,Southern Utah,76,Weber St.,92
1/6/2018,Oklahoma,76,West Virginia,89
1/6/2018,The Citadel,92,Wofford,109
1/6/2018,Boise St.,78,Wyoming,79 1
1/6/2018,Green Bay,74,Youngstown St.,85
1/7/2018,SMU,56,Cincinnati,76
1/7/2018,UNC Wilmington,76,Delaware,96
1/7/2018,Northern Kentucky,56,Detroit,54
1/7/2018,William & Mary,85,Drexel,63
1/7/2018,Davidson,86,George Mason,59
1/7/2018,Elon,89,Hofstra,76
1/7/2018,Missouri St.,68,Illinois St.,72
1/7/2018,Fairfield,65,Iona,84
1/7/2018,Rider,82,Manhattan,76
1/7/2018,Niagara,86,Marist,70
1/7/2018,Iowa,73,Maryland,91
1/7/2018,Florida St.,74,Miami FL,80
1/7/2018,James Madison,67,Northeastern,80
1/7/2018,Loyola Chicago,56,Northern Iowa,50
1/7/2018,Wright St.,86,Oakland,81 1
1/7/2018,Michigan St.,64,Ohio St.,80
1/7/2018,Quinnipiac,58,Saint Peter's,84
1/7/2018,Canisius,62,Siena,65
1/7/2018,USC,76,Stanford,77
1/7/2018,College of Charleston,62,Towson,73
1/7/2018,Temple,39,UCF,60
1/7/2018,Arizona St.,80,Utah,77
1/7/2018,South Florida,57,Wichita St.,95
1/8/2018,Mississippi Valley St.,55,Alabama A&M,65
1/8/2018,Arkansas Pine Bluff,94,Alabama St.,68
1/8/2018,Grambling St.,72,Alcorn St.,61
1/8/2018,Army,58,American,54
1/8/2018,Lehigh,81,Boston University,92
1/8/2018,Navy,62,Colgate,70
1/8/2018,Florida A&M,78,Coppin St.,79 2
1/8/2018,North Carolina A&T,76,Delaware St.,66
1/8/2018,Loyola MD,57,Holy Cross,64
1/8/2018,Bucknell,80,Lafayette,75 1
1/8/2018,Bethune Cookman,89,Maryland Eastern Shore,84
1/8/2018,Savannah St.,88,Morgan St.,89
1/8/2018,Norfolk St.,63,North Carolina Central,64
1/8/2018,Jackson St.,65,Southern,61
1/9/2018,Buffalo,87,Akron,65
1/9/2018,South Carolina,62,Alabama,76
1/9/2018,Mississippi,70,Auburn,85
1/9/2018,Northern Illinois,57,Bowling Green,66
1/9/2018,Southern Illinois,62,Bradley,68
1/9/2018,Radford,64,Charleston Southern,61
1/9/2018,Butler,74,Creighton,85
1/9/2018,Central Michigan,74,Eastern Michigan,79
1/9/2018,Boise St.,70,Fresno St.,64
1/9/2018,High Point,45,Gardner Webb,62
1/9/2018,Penn St.,70,Indiana,74
1/9/2018,Iowa St.,78,Kansas,83
1/9/2018,Texas A&M,73,Kentucky,74
1/9/2018,Seton Hall,64,Marquette,84
1/9/2018,Tulane,89,Memphis,96
1/9/2018,Kent St.,69,Miami OH,80
1/9/2018,Purdue,70,Michigan,69
1/9/2018,Wisconsin,59,Nebraska,63
1/9/2018,Boston College,66,North Carolina,96
1/9/2018,Ball St.,75,Ohio,68
1/9/2018,Texas Tech,65,Oklahoma,75
1/9/2018,Campbell,83,Presbyterian,79
1/9/2018,Dayton,87,Richmond,81
1/9/2018,Rhode Island,72,Saint Louis,65
1/9/2018,San Jose St.,49,San Diego St.,85
1/9/2018,Trinity Baptist,34,South Alabama,99
1/9/2018,Georgetown,69,St. John's,66
1/9/2018,Western Michigan,61,Toledo,84
1/9/2018,Longwood,80,UNC Asheville,90
1/9/2018,Tennessee,92,Vanderbilt,84
1/9/2018,Duquesne,67,VCU,78
1/9/2018,Syracuse,61,Virginia,68
1/9/2018,Baylor,54,West Virginia,57
1/9/2018,Liberty,73,Winthrop,70
1/10/2018,UNLV,81,Air Force,76
1/10/2018,Stony Brook,65,Albany,78
1/10/2018,LSU,75,Arkansas,54
1/10/2018,Incarnate Word,76,Central Arkansas,92
1/10/2018,Furman,73,Chattanooga,55
1/10/2018,UCF,53,Connecticut,62
1/10/2018,Vermont,91,Dartmouth,78
1/10/2018,George Washington,45,Davidson,72
1/10/2018,Cleveland St.,84,Detroit,85
1/10/2018,Missouri St.,55,Evansville,64
1/10/2018,Mississippi St.,54,Florida,71
1/10/2018,Louisville,73,Florida St.,69
1/10/2018,Saint Joseph's,79,George Mason,81
1/10/2018,Notre Dame,53,Georgia Tech,60
1/10/2018,UMass Lowell,73,Hartford,84
1/10/2018,Cal Poly,45,Hawaii,57
1/10/2018,Abilene Christian,82,Houston Baptist,74
1/10/2018,Green Bay,73,Illinois Chicago,84
1/10/2018,Loyola Chicago,68,Illinois St.,61
1/10/2018,Northern Iowa,67,Indiana St.,69
1/10/2018,Milwaukee,71,IUPUI,72
1/10/2018,Oklahoma St.,82,Kansas St.,86
1/10/2018,Southeastern Louisiana,63,Lamar,58
1/10/2018,Cal St. Northridge,70,Long Beach St.,80
1/10/2018,UMBC,72,Maine,67
1/10/2018,La Salle,79,Massachusetts,86 1
1/10/2018,Rutgers,72,Michigan St.,76 1
1/10/2018,Georgia,56,Missouri,68
1/10/2018,Binghamton,67,New Hampshire,71
1/10/2018,Wyoming,66,New Mexico,75
1/10/2018,McNeese St.,80,Nicholls St.,85
1/10/2018,Minnesota,60,Northwestern,83
1/10/2018,Youngstown St.,82,Oakland,95
1/10/2018,Duke,87,Pittsburgh,52
1/10/2018,Marist,79,Quinnipiac,80 1
1/10/2018,Temple,66,SMU,64
1/10/2018,Fordham,61,St. Bonaventure,77
1/10/2018,New Orleans,68,Stephen F. Austin,78
1/10/2018,TCU,98,Texas,99 2
1/10/2018,Sam Houston St.,82,Texas A&M Corpus Chris,50
1/10/2018,Colorado,58,USC,70
1/10/2018,Colorado St.,84,Utah St.,75
1/10/2018,Drake,60,Valparaiso,77
1/10/2018,Xavier,65,Villanova,89
1/10/2018,Virginia Tech,83,Wake Forest,75
1/10/2018,Mercer,56,Western Carolina,58
1/10/2018,Harvard,62,Wofford,63
1/11/2018,Loyola MD,65,American,76
1/11/2018,Georgia St.,71,Appalachian St.,58
1/11/2018,Oregon St.,53,Arizona,62
1/11/2018,Oregon,76,Arizona St.,72
1/11/2018,Texas St.,73,Arkansas St.,67
1/11/2018,Lafayette,71,Army,81
1/11/2018,Colgate,58,Boston University,72
1/11/2018,Wagner,71,Bryant,62
1/11/2018,Lehigh,65,Bucknell,78
1/11/2018,Pepperdine,63,BYU,83
1/11/2018,UT Rio Grande Valley,87,Cal St. Bakersfield,74
1/11/2018,Marshall,91,Charlotte,83
1/11/2018,Georgia Southern,77,Coastal Carolina,66
1/11/2018,Northeastern,66,College of Charleston,82
1/11/2018,Drexel,66,Delaware,72
1/11/2018,Wichita St.,95,East Carolina,60
1/11/2018,UNC Greensboro,58,East Tennessee St.,68
1/11/2018,Tennessee St.,69,Eastern Illinois,65
1/11/2018,UNC Wilmington,80,Elon,78 1
1/11/2018,Manhattan,59,Fairfield,53
1/11/2018,LIU Brooklyn,90,Fairleigh Dickinson,85
1/11/2018,USC Upstate,58,Florida Gulf Coast,75
1/11/2018,South Dakota,68,Fort Wayne,58
1/11/2018,Portland,57,Gonzaga,103
1/11/2018,New Mexico St.,70,Grand Canyon,59
1/11/2018,Tulsa,71,Houston,104
1/11/2018,Iowa,104,Illinois,97 1
1/11/2018,Siena,69,Iona,71
1/11/2018,Kennesaw St.,58,Jacksonville,65
1/11/2018,Murray St.,71,Jacksonville St.,76
1/11/2018,UT Arlington,65,Little Rock,77
1/11/2018,San Francisco,65,Loyola Marymount,67
1/11/2018,Louisiana Tech,57,Middle Tennessee,72
1/11/2018,Sacred Heart,75,Mount St. Mary's,81
1/11/2018,Holy Cross,56,Navy,61 1
1/11/2018,Clemson,77,North Carolina St.,78
1/11/2018,Idaho St.,58,North Dakota,81
1/11/2018,Denver,67,North Dakota St.,61
1/11/2018,Lipscomb,96,North Florida,102
1/11/2018,Weber St.,78,Northern Colorado,74
1/11/2018,Wright St.,84,Northern Kentucky,81
1/11/2018,Maryland,69,Ohio St.,91
1/11/2018,Western Kentucky,75,Old Dominion,68
1/11/2018,San Diego,70,Pacific,74
1/11/2018,Montana St.,74,Portland St.,93
1/11/2018,St. Francis PA,89,Robert Morris,80
1/11/2018,Montana,78,Sacramento St.,66
1/11/2018,Saint Mary's,81,Santa Clara,57
1/11/2018,Chicago St.,64,Seattle,67
1/11/2018,Belmont,76,SIU Edwardsville,61
1/11/2018,Oral Roberts,75,South Dakota St.,78
1/11/2018,Morehead St.,75,Southeast Missouri St.,78
1/11/2018,Central Connecticut,60,St. Francis NY,77
1/11/2018,NJIT,67,Stetson,80
1/11/2018,Eastern Kentucky,78,Tennessee Martin,70
1/11/2018,Austin Peay,74,Tennessee Tech,86
1/11/2018,Samford,107,The Citadel,91
1/11/2018,Hofstra,76,Towson,73
1/11/2018,Southern Miss,75,UAB,86
1/11/2018,Cal St. Fullerton,67,UC Irvine,64
1/11/2018,UC Davis,75,UC Riverside,65
1/11/2018,Utah,64,UCLA,83
1/11/2018,UMKC,59,Utah Valley,95
1/11/2018,Florida Atlantic,73,UTEP,66
1/11/2018,FIU,79,UTSA,76
1/11/2018,California,56,Washington,66
1/11/2018,Stanford,79,Washington St.,70
1/11/2018,Nebraska Omaha,87,Western Illinois,66
1/11/2018,James Madison,82,William & Mary,89 1
1/12/2018,Marquette,83,Butler,94
1/12/2018,High Point,64,Campbell,65
1/12/2018,Saint Peter's,58,Canisius,70
1/12/2018,Winthrop,64,Charleston Southern,53
1/12/2018,VCU,79,Dayton,106
1/12/2018,Providence,71,DePaul,64
1/12/2018,Youngstown St.,91,Detroit,93
1/12/2018,Idaho,58,Eastern Washington,51
1/12/2018,Radford,54,Gardner Webb,59
1/12/2018,Delaware St.,56,Hampton,78
1/12/2018,Milwaukee,73,Illinois Chicago,88
1/12/2018,Green Bay,61,IUPUI,67
1/12/2018,Ohio,69,Kent St.,70
1/12/2018,Longwood,58,Liberty,51
1/12/2018,Monmouth,77,Niagara,78
1/12/2018,Cleveland St.,68,Oakland,81
1/12/2018,Cornell,61,Penn,69
1/12/2018,Nebraska,74,Penn St.,76 1
1/12/2018,UNC Asheville,76,Presbyterian,56
1/12/2018,Columbia,56,Princeton,72
1/12/2018,Quinnipiac,60,Rider,78
1/12/2018,Brown,72,Yale,78
1/13/2018,Bowling Green,78,Akron,80
1/13/2018,Alabama A&M,67,Alabama St.,70
1/13/2018,Georgia Southern,60,Appalachian St.,59
1/13/2018,Oregon,83,Arizona,90
1/13/2018,Oregon St.,75,Arizona St.,77
1/13/2018,Missouri,63,Arkansas,65
1/13/2018,Southern,76,Arkansas Pine Bluff,78 1
1/13/2018,UT Arlington,97,Arkansas St.,71
1/13/2018,Florida A&M,81,Bethune Cookman,99
1/13/2018,San Diego St.,80,Boise St.,83
1/13/2018,Dartmouth,72,Boston College,86
1/13/2018,Miami OH,66,Buffalo,82
1/13/2018,New Mexico St.,66,Cal St. Bakersfield,53
1/13/2018,UC Davis,70,Cal St. Fullerton,85
1/13/2018,UC Irvine,71,Cal St. Northridge,54
1/13/2018,Bryant,76,Central Connecticut,80
1/13/2018,Toledo,93,Central Michigan,82
1/13/2018,Western Kentucky,73,Charlotte,63
1/13/2018,Miami FL,63,Clemson,72
1/13/2018,Georgia St.,72,Coastal Carolina,58
1/13/2018,Evansville,65,Drake,81
1/13/2018,Hofstra,91,Drexel,86
1/13/2018,Wake Forest,71,Duke,89
1/13/2018,La Salle,94,Duquesne,101 3
1/13/2018,VMI,48,East Tennessee St.,89
1/13/2018,Belmont,75,Eastern Illinois,66
1/13/2018,College of Charleston,58,Elon,63
1/13/2018,Robert Morris,81,Fairleigh Dickinson,75
1/13/2018,NJIT,54,Florida Gulf Coast,68
1/13/2018,Syracuse,90,Florida St.,101 2
1/13/2018,Nebraska Omaha,78,Fort Wayne,82
1/13/2018,New Mexico,80,Fresno St.,89
1/13/2018,Saint Louis,81,George Mason,86
1/13/2018,South Carolina,64,Georgia,57
1/13/2018,Prairie View A&M,71,Grambling St.,80
1/13/2018,UT Rio Grande Valley,71,Grand Canyon,84
1/13/2018,Binghamton,65,Hartford,97
1/13/2018,UC Santa Barbara,76,Hawaii,77
1/13/2018,Baylor,65,Iowa St.,75
1/13/2018,Texas Southern,80,Jackson St.,85 1
1/13/2018,Lipscomb,69,Jacksonville,87
1/13/2018,Austin Peay,87,Jacksonville St.,67
1/13/2018,Delaware,61,James Madison,60
1/13/2018,Kansas St.,72,Kansas,73
1/13/2018,Texas St.,72,Little Rock,70
1/13/2018,Wagner,67,LIU Brooklyn,69
1/13/2018,Louisiana Monroe,48,Louisiana Lafayette,82
1/13/2018,Virginia Tech,86,Louisville,94
1/13/2018,Bradley,65,Loyola Chicago,81
1/13/2018,Alabama,74,LSU,66
1/13/2018,Albany,84,Maine,66
1/13/2018,Siena,61,Manhattan,72
1/13/2018,Fairfield,89,Marist,95 1
1/13/2018,Samford,50,Mercer,81
1/13/2018,Michigan,82,Michigan St.,72
1/13/2018,Southern Miss,49,Middle Tennessee,69
1/13/2018,Purdue,81,Minnesota,47
1/13/2018,Florida,72,Mississippi,78
1/13/2018,Auburn,76,Mississippi St.,68
1/13/2018,Alcorn St.,77,Mississippi Valley St.,63
1/13/2018,Utah St.,57,Nevada,83
1/13/2018,Texas A&M Corpus Chris,55,New Orleans,61
1/13/2018,Central Arkansas,79,Nicholls St.,86
1/13/2018,Morgan St.,67,North Carolina A&T,69
1/13/2018,Coppin St.,61,North Carolina Central,81
1/13/2018,Weber St.,79,North Dakota,89
1/13/2018,Oral Roberts,64,North Dakota St.,82
1/13/2018,Kennesaw St.,78,North Florida,85
1/13/2018,Idaho St.,80,Northern Colorado,94
1/13/2018,Eastern Michigan,66,Northern Illinois,72
1/13/2018,Valparaiso,76,Northern Iowa,81
1/13/2018,Abilene Christian,69,Northwestern St.,58
1/13/2018,North Carolina,69,Notre Dame,68
1/13/2018,TCU,97,Oklahoma,102 1
1/13/2018,Texas,64,Oklahoma St.,65
1/13/2018,Marshall,76,Old Dominion,82
1/13/2018,Columbia,71,Penn,77
1/13/2018,Saint Mary's,91,Pepperdine,67
1/13/2018,Georgia Tech,69,Pittsburgh,54
1/13/2018,Pacific,66,Portland,54
1/13/2018,Montana,92,Portland St.,89
1/13/2018,Cornell,54,Princeton,91
1/13/2018,St. Bonaventure,73,Rhode Island,87
1/13/2018,North Texas,85,Rice,78
1/13/2018,George Washington,68,Richmond,78
1/13/2018,Montana St.,68,Sacramento St.,87
1/13/2018,Houston Baptist,68,Sam Houston St.,81
1/13/2018,Loyola Marymount,71,San Diego,75
1/13/2018,Gonzaga,75,San Francisco,65
1/13/2018,Air Force,78,San Jose St.,71
1/13/2018,BYU,84,Santa Clara,50
1/13/2018,Maryland Eastern Shore,59,Savannah St.,87
1/13/2018,UMKC,75,Seattle,77
1/13/2018,Georgetown,61,Seton Hall,74
1/13/2018,Tennessee St.,79,SIU Edwardsville,82
1/13/2018,Troy,79,South Alabama,64
1/13/2018,Howard,88,South Carolina St.,91 1
1/13/2018,Denver,72,South Dakota St.,94
1/13/2018,Cincinnati,78,South Florida,55
1/13/2018,Eastern Kentucky,91,Southeast Missouri St.,86
1/13/2018,McNeese St.,71,Southeastern Louisiana,62
1/13/2018,Illinois St.,70,Southern Illinois,74
1/13/2018,Northern Arizona,75,Southern Utah,81
1/13/2018,Sacred Heart,92,St. Francis NY,52
1/13/2018,Mount St. Mary's,81,St. Francis PA,80 1
1/13/2018,Villanova,78,St. John's,71
1/13/2018,Incarnate Word,63,Stephen F. Austin,83
1/13/2018,USC Upstate,69,Stetson,87
1/13/2018,Memphis,75,Temple,72 1
1/13/2018,Texas A&M,62,Tennessee,75
1/13/2018,Morehead St.,71,Tennessee Martin,67
1/13/2018,Murray St.,71,Tennessee Tech,45
1/13/2018,West Virginia,71,Texas Tech,72
1/13/2018,Chattanooga,101,The Citadel,110 1
1/13/2018,Connecticut,67,Tulane,57
1/13/2018,Wichita St.,72,Tulsa,69
1/13/2018,Louisiana Tech,62,UAB,74
1/13/2018,Long Beach St.,75,UC Riverside,68
1/13/2018,Colorado,68,UCLA,59
1/13/2018,UMBC,89,UMass Lowell,62
1/13/2018,Northeastern,81,UNC Wilmington,77 1
1/13/2018,Chicago St.,58,Utah Valley,83
1/13/2018,FIU,68,UTEP,72
1/13/2018,Florida Atlantic,73,UTSA,69
1/13/2018,Kentucky,74,Vanderbilt,67
1/13/2018,Stony Brook,62,Vermont,73
1/13/2018,Stanford,73,Washington,64
1/13/2018,California,53,Washington St.,78
1/13/2018,UNC Greensboro,66,Western Carolina,55
1/13/2018,Oak Hill Christian,45,Western Illinois,107
1/13/2018,Ball St.,58,Western Michigan,73
1/13/2018,Towson,99,William & Mary,73
1/13/2018,Furman,70,Wofford,79
1/13/2018,Colorado St.,78,Wyoming,73
1/13/2018,Creighton,70,Xavier,92
1/14/2018,Monmouth,79,Canisius,94
1/14/2018,Houston,65,East Carolina,49
1/14/2018,Davidson,75,Fordham,45
1/14/2018,Boston University,54,Holy Cross,40
1/14/2018,Northwestern,46,Indiana,66
1/14/2018,Rider,64,Iona,91
1/14/2018,American,66,Lehigh,76
1/14/2018,Lafayette,77,Loyola MD,83
1/14/2018,Saint Joseph's,69,Massachusetts,72
1/14/2018,Indiana St.,73,Missouri St.,76
1/14/2018,Army,64,Navy,62
1/14/2018,Saint Peter's,70,Niagara,73
1/14/2018,Ohio St.,68,Rutgers,46
1/14/2018,Utah,67,USC,84
1/14/2018,North Carolina St.,51,Virginia,68
1/15/2018,Alcorn St.,59,Arkansas Pine Bluff,71
1/15/2018,Oklahoma St.,60,Baylor,76
1/15/2018,Albany,66,Binghamton,79
1/15/2018,Florida St.,75,Boston College,81
1/15/2018,Bucknell,63,Colgate,51
1/15/2018,Delaware St.,89,Florida A&M,94 2
1/15/2018,Texas Southern,78,Grambling St.,79
1/15/2018,Milwaukee,92,Green Bay,99 1
