 192,Arkansas State,=  69.60 ,16,15,69.99( 232),,0,1,|,,0   2,| ,70.18  180 | ,68.66,202
 193,IUPUI,=  69.58 ,13,15,70.68( 205),,0,1,|,,0   1,| ,69.05  201 | ,69.76,185
 194,Northeastern,=  69.52 ,13,19,73.46( 138),,0,1,|,,0   4,| ,69.70  190 | ,68.99,197
 195,Furman,=  69.33 ,13,16,71.63( 179),,0,0,|,,1   1,| ,69.12  199 | ,69.18,194
 196,Lipscomb,=  69.29 ,16,13,67.87( 296),,0,0,|,,0   2,| ,68.42  213 | ,69.8,184
 197,Chicago State,=  69.22 ,7,20,76.83(  66),,0,2,|,,0   4,| ,68.72  205 | ,69.37,192
 198,Louisiana Tech,=  69.21 ,10,20,74.49( 112),,0,2,|,,0   5,| ,69.65  192 | ,68.41,207
 199,Wis.-Milwaukee,=  69.21 ,9,22,75.48(  91),,0,3,|,,0   5,| ,68.53  209 | ,69.53,188
 200,Cornell,=  69.18 ,15,12,68.26( 288),,0,0,|,,0   0,| ,69.64  193 | ,68.35,208
FINAL,College Basketball,2006-2007    Div I,ga,mes,only    through,20,7,Apri,l,2,Monday,_ Ch,ampionship Game,,
HOME,ADVANTAGE=  4.20,  RATING ,W,L,SCHEDL(RANK),VS,to,p 25,|,V,S top 5,0 | ,ELO_CHESS   | ,PREDIC,TOR  
 201,William & Mary,=  69.16 ,15,15,69.62( 244),,0,0,|,,0   0,| ,69.05  200 | ,68.91,198
 202,Central Michigan,=  69.12 ,13,18,72.64( 154),,0,1,|,,0   2,| ,69.19  197 | ,68.69,201
 203,Sacred Heart,=  69.09 ,18,14,67.97( 294),,0,1,|,,0   2,| ,68.43  212 | ,69.4,191
 204,Murray State,=  69.05 ,14,13,69.23( 259),,0,2,|,,0   2,| ,69.19  198 | ,68.57,205
 205,Samford,=  68.96 ,15,16,70.17( 221),,0,2,|,,0   2,| ,69.04  202 | ,68.53,206
 206,Buffalo,=  68.95 ,12,19,72.38( 161),,0,1,|,,0   1,| ,68.71  206 | ,68.85,199
 207,Louisiana-Monroe,=  68.94 ,15,14,69.78( 236),,0,0,|,,0   1,| ,70.40  176 | ,67.02,227
 208,Colorado,=  68.66 ,7,20,77.00(  62),,0,3,|,,0   5,| ,69.72  189 | ,67.18,225
 209,Florida Atlantic,=  68.34 ,15,15,70.64( 209),,0,1,|,,0   1,| ,70.39  177 | ,65.67,249
 210,Boston University,=  68.27 ,12,18,69.97( 233),,0,0,|,,0   0,| ,67.58  223 | ,68.59,204
FINAL,College Basketball,2006-2007    Div I,ga,mes,only    through,20,7,Apri,l,2,Monday,_ Ch,ampionship Game,,
HOME,ADVANTAGE=  4.20,  RATING ,W,L,SCHEDL(RANK),VS,to,p 25,|,V,S top 5,0 | ,ELO_CHESS   | ,PREDIC,TOR  
 211,Eastern Michigan,=  68.18 ,13,19,71.79( 174),,0,0,|,,0   1,| ,68.37  214 | ,67.64,217
 212,Pacific,=  68.13 ,11,19,72.52( 157),,0,2,|,,0   3,| ,68.69  208 | ,67.19,224
 213,New Orleans,=  68.13 ,13,17,70.01( 229),,0,0,|,,0   2,| ,68.29  216 | ,67.6,219
 214,SE Louisiana,=  68.01 ,14,14,69.28( 258),,0,0,|,,0   1,| ,69.31  196 | ,66.25,237
 215,Columbia,=  67.99 ,15,12,67.32( 304),,0,1,|,,0   1,| ,68.31  215 | ,67.32,221
 216,Duquesne,=  67.95 ,10,19,73.31( 141),,0,2,|,,2   2,| ,67.69  221 | ,67.86,212
 217,Troy,=  67.93 ,12,17,70.66( 207),,0,0,|,,0   1,| ,68.73  204 | ,66.71,231
 218,Georgia Southern,=  67.92 ,13,16,70.18( 219),,0,1,|,,0   2,| ,67.40  224 | ,68.08,210
 219,Chattanooga,=  67.81 ,12,18,71.33( 185),,0,2,|,,0   2,| ,67.14  230 | ,68.12,209
 220,Stephen F. Austin,=  67.78 ,12,14,68.59( 278),,0,0,|,,0   1,| ,67.31  228 | ,67.91,211
FINAL,College Basketball,2006-2007    Div I,ga,mes,only    through,20,7,Apri,l,2,Monday,_ Ch,ampionship Game,,
HOME,ADVANTAGE=  4.20,  RATING ,W,L,SCHEDL(RANK),VS,to,p 25,|,V,S top 5,0 | ,ELO_CHESS   | ,PREDIC,TOR  
 221,Ball State,=  67.78 ,9,22,73.56( 135),,0,4,|,,0   4,| ,65.59  247 | ,69.42,190
 222,Bowling Green,=  67.66 ,11,18,71.59( 180),,0,0,|,,0   0,| ,67.70  220 | ,67.27,223
 223,Robert Morris,=  67.63 ,16,11,65.76( 328),,0,1,|,,0   1,| ,67.19  229 | ,67.72,215
 224,Fairfield,=  67.61 ,13,19,70.89( 200),,0,1,|,,0   2,| ,67.07  231 | ,67.78,213
 225,Lamar,=  67.51 ,13,17,70.85( 202),,0,2,|,,1   2,| ,68.47  211 | ,66.11,240
 226,Cleveland State,=  67.47 ,7,21,75.27(  95),,0,3,|,,0   3,| ,66.82  236 | ,67.76,214
 227,UMKC,=  67.40 ,11,19,71.76( 175),,0,1,|,,0   2,| ,67.33  227 | ,67.11,226
 228,Pepperdine,=  67.30 ,8,22,73.83( 126),,0,0,|,,0   0,| ,66.77  237 | ,67.47,220
 229,Rider,=  67.26 ,16,15,68.50( 281),,0,1,|,,0   2,| ,68.01  217 | ,66.1,241
 230,CS Northridge,=  67.14 ,12,17,70.19( 218),,0,1,|,,0   2,| ,67.37  225 | ,66.55,233
FINAL,College Basketball,2006-2007    Div I,ga,mes,only    through,20,7,Apri,l,2,Monday,_ Ch,ampionship Game,,
HOME,ADVANTAGE=  4.20,  RATING ,W,L,SCHEDL(RANK),VS,to,p 25,|,V,S top 5,0 | ,ELO_CHESS   | ,PREDIC,TOR  
 231,Ark.-Little Rock,=  66.69 ,12,17,70.26( 217),,0,1,|,,0   1,| ,67.84  219 | ,65.05,259
 232,Brown,=  66.67 ,11,18,70.11( 222),,0,1,|,,0   1,| ,66.18  241 | ,66.81,230
 233,Harvard,=  66.56 ,12,16,69.68( 243),,0,0,|,,0   0,| ,67.35  226 | ,65.34,255
 234,Army,=  66.47 ,13,16,69.02( 267),,0,1,|,,0   1,| ,66.28  239 | ,66.31,235
 235,McNeese State,=  66.40 ,13,17,70.17( 220),,0,0,|,,0   2,| ,67.61  222 | ,64.68,266
 236,Jackson State,$=  66.14 ,20,14,67.17( 309),,0,2,|,,0   4,| ,69.41  195 | ,61.23,302
 237,La Salle,=  66.13 ,10,20,69.72( 239),,0,0,|,,0   2,| ,64.07  267 | ,67.61,218
 238,Georgia State,=  66.12 ,11,20,72.11( 167),,0,0,|,,0   3,| ,66.97  234 | ,64.82,262
 239,Binghamton-NY,=  66.09 ,13,16,67.21( 308),,0,0,|,,0   0,| ,65.57  248 | ,66.25,236
 240,Navy,=  66.07 ,12,16,69.22( 260),,0,1,|,,0   2,| ,66.02  243 | ,65.78,245
FINAL,College Basketball,2006-2007    Div I,ga,mes,only    through,20,7,Apri,l,2,Monday,_ Ch,ampionship Game,,
HOME,ADVANTAGE=  4.20,  RATING ,W,L,SCHEDL(RANK),VS,to,p 25,|,V,S top 5,0 | ,ELO_CHESS   | ,PREDIC,TOR  
 241,Florida A&M,$=  66.07 ,18,14,67.04( 311),,0,3,|,,0   3,| ,66.98  233 | ,64.72,265
 242,Princeton,=  66.05 ,11,17,68.56( 279),,0,0,|,,0   0,| ,65.35  252 | ,66.38,234
 243,UMBC(Md-Balt),=  65.89 ,12,19,69.89( 234),,0,0,|,,0   1,| ,66.05  242 | ,65.36,253
 244,NC Wilmington,=  65.86 ,7,22,73.42( 139),,0,1,|,,0   2,| ,64.66  261 | ,66.64,232
 245,Hartford,=  65.83 ,13,18,69.48( 253),,0,1,|,,0   2,| ,66.34  238 | ,64.92,261
 246,Lehigh,=  65.80 ,10,19,70.40( 214),,0,2,|,,0   2,| ,65.06  254 | ,66.17,239
 247,Portland,=  65.73 ,8,23,73.74( 128),,0,2,|,,0   4,| ,65.65  246 | ,65.45,251
 248,Manhattan,=  65.70 ,13,17,68.73( 276),,0,1,|,,0   1,| ,65.99  244 | ,65.05,258
 249,Northern Illinois,=  65.65 ,6,23,72.89( 149),,0,0,|,,0   1,| ,63.95  269 | ,66.84,229
 250,IPFW,=  65.65 ,9,17,71.74( 176),,0,2,|,,0   3,| ,65.56  249 | ,65.39,252
FINAL,College Basketball,2006-2007    Div I,ga,mes,only    through,20,7,Apri,l,2,Monday,_ Ch,ampionship Game,,
HOME,ADVANTAGE=  4.20,  RATING ,W,L,SCHEDL(RANK),VS,to,p 25,|,V,S top 5,0 | ,ELO_CHESS   | ,PREDIC,TOR  
 251,Jacksonville,=  65.64 ,13,14,68.67( 277),,0,2,|,,0   3,| ,65.76  245 | ,65.15,257
 252,Coastal Carolina,=  65.61 ,11,15,67.83( 297),,0,0,|,,0   4,| ,62.67  283 | ,67.68,216
 253,Western Carolina,=  65.61 ,9,20,72.96( 146),,0,1,|,,0   3,| ,65.41  251 | ,65.46,250
 254,MVSU(Miss. Valley,St.)  =  65.58 ,18,16,66.55( 319),,0,2,|,,0   4,| ,66.91  235 | ,63.68,271
 255,Texas-Arlington,=  65.54 ,11,16,69.45( 254),,0,0,|,,0   1,| ,66.27  240 | ,64.39,268
 256,Canisius,=  65.49 ,12,19,68.98( 269),,0,1,|,,0   2,| ,64.83  258 | ,65.78,246
 257,San Jose State,=  65.44 ,5,25,75.81(  83),,0,1,|,,0   4,| ,64.66  260 | ,65.84,244
 258,Richmond,=  65.39 ,8,22,72.64( 155),,0,0,|,,0   2,| ,64.14  266 | ,66.19,238
 259,Maine,=  65.34 ,10,18,69.48( 252),,0,0,|,,0   1,| ,64.99  255 | ,65.35,254
 260,Fla. Internationa,l      =  65.16 ,10,17,70.29( 216),,0,1,|,,0   1,| ,66.98  232 | ,62.57,283
FINAL,College Basketball,2006-2007    Div I,ga,mes,only    through,20,7,Apri,l,2,Monday,_ Ch,ampionship Game,,
HOME,ADVANTAGE=  4.20,  RATING ,W,L,SCHEDL(RANK),VS,to,p 25,|,V,S top 5,0 | ,ELO_CHESS   | ,PREDIC,TOR  
 261,Texas-Pan America,n      =  65.13 ,10,15,68.32( 286),,0,0,|,,0   1,| ,64.00  268 | ,65.85,242
 262,Louisiana-Lafayet,te     =  65.11 ,8,21,71.12( 191),,0,1,|,,0   2,| ,65.11  253 | ,64.75,264
 263,Hampton,=  65.06 ,15,16,66.19( 325),,0,1,|,,0   2,| ,64.83  259 | ,64.95,260
 264,Centenary,=  65.05 ,10,21,71.34( 184),,0,0,|,,0   2,| ,65.43  250 | ,64.29,269
 265,NC Asheville,=  64.95 ,8,19,71.93( 171),,0,1,|,,0   6,| ,61.52  297 | ,67.29,222
 266,Monmouth-NJ,=  64.94 ,12,18,67.80( 298),,0,0,|,,0   1,| ,63.67  271 | ,65.77,247
 267,Quinnipiac,=  64.91 ,13,15,66.30( 323),,0,0,|,,0   0,| ,64.66  262 | ,64.8,263
 268,Liberty,=  64.69 ,11,17,68.87( 271),,0,1,|,,0   4,| ,61.52  296 | ,66.84,228
 269,Wofford,=  64.64 ,7,20,72.25( 165),,0,0,|,,0   1,| ,63.08  276 | ,65.69,248
 270,Mount St. Mary's,=  64.60 ,11,20,68.80( 274),,0,2,|,,0   3,| ,62.79  281 | ,65.84,243
FINAL,College Basketball,2006-2007    Div I,ga,mes,only    through,20,7,Apri,l,2,Monday,_ Ch,ampionship Game,,
HOME,ADVANTAGE=  4.20,  RATING ,W,L,SCHEDL(RANK),VS,to,p 25,|,V,S top 5,0 | ,ELO_CHESS   | ,PREDIC,TOR  
 271,Montana State,=  64.40 ,9,19,70.01( 230),,0,0,|,,0   0,| ,64.95  256 | ,63.45,274
 272,Fairleigh Dickins,on     =  64.40 ,13,16,67.38( 303),,0,0,|,,0   0,| ,64.86  257 | ,63.54,273
 273,Colgate,=  64.14 ,9,19,69.61( 245),,0,0,|,,0   1,| ,63.44  273 | ,64.46,267
 274,New Hampshire,=  63.91 ,10,19,69.21( 261),,0,0,|,,0   1,| ,64.33  264 | ,63.11,279
 275,Tennessee State,=  63.79 ,11,20,69.51( 250),,0,1,|,,0   2,| ,64.49  263 | ,62.64,281
 276,Nicholls State,=  63.66 ,7,22,73.02( 145),,0,0,|,,0   3,| ,63.82  270 | ,63.13,278
 277,Campbell,=  63.62 ,12,17,67.03( 313),,0,0,|,,0   1,| ,62.70  282 | ,64.13,270
 278,NC A&T,=  63.45 ,13,17,65.31( 330),,0,0,|,,0   0,| ,62.86  279 | ,63.68,272
 279,VMI,=  63.31 ,10,19,68.25( 289),,0,1,|,,0   4,| ,60.44  308 | ,65.21,256
 280,Sacramento State,=  63.29 ,8,19,71.04( 194),,0,0,|,,0   1,| ,64.20  265 | ,61.89,293
FINAL,College Basketball,2006-2007    Div I,ga,mes,only    through,20,7,Apri,l,2,Monday,_ Ch,ampionship Game,,
HOME,ADVANTAGE=  4.20,  RATING ,W,L,SCHEDL(RANK),VS,to,p 25,|,V,S top 5,0 | ,ELO_CHESS   | ,PREDIC,TOR  
 281,Kennesaw State,=  63.28 ,12,18,66.96( 316),,0,0,|,,0   1,| ,62.79  280 | ,63.4,275
 282,Morehead State,=  63.27 ,10,18,67.22( 307),,0,0,|,,0   0,| ,63.54  272 | ,62.63,282
 283,Stony Brook-NY,=  63.26 ,9,20,68.48( 282),,0,1,|,,0   2,| ,62.93  278 | ,63.24,277
 284,St. Bonaventure,=  62.95 ,7,22,71.43( 182),,0,0,|,,0   2,| ,62.99  277 | ,62.55,285
 285,Central Arkansas,=  62.63 ,6,20,69.72( 240),,0,0,|,,0   0,| ,62.06  288 | ,62.84,280
 286,SE Missouri State,=  62.39 ,10,20,68.81( 273),,0,1,|,,0   2,| ,63.40  274 | ,60.84,306
 287,Jacksonville Stat,e      =  62.28 ,8,20,67.56( 301),,0,0,|,,0   0,| ,61.61  292 | ,62.56,284
 288,Dartmouth,=  62.24 ,9,18,69.35( 256),,0,1,|,,0   1,| ,63.34  275 | ,60.54,308
 289,James Madison,=  62.12 ,7,23,71.25( 187),,0,1,|,,0   1,| ,61.59  294 | ,62.29,289
 290,Stetson,=  62.10 ,9,20,68.88( 270),,0,1,|,,0   2,| ,61.46  298 | ,62.36,287
FINAL,College Basketball,2006-2007    Div I,ga,mes,only    through,20,7,Apri,l,2,Monday,_ Ch,ampionship Game,,
HOME,ADVANTAGE=  4.20,  RATING ,W,L,SCHEDL(RANK),VS,to,p 25,|,V,S top 5,0 | ,ELO_CHESS   | ,PREDIC,TOR  
 291,Mercer,=  62.04 ,11,17,67.23( 306),,0,2,|,,0   2,| ,62.39  285 | ,61.3,301
 292,Coppin State,=  62.01 ,12,20,69.33( 257),,0,2,|,,0   4,| ,62.59  284 | ,60.99,304
 293,Wagner,=  61.99 ,10,19,66.57( 318),,0,1,|,,0   1,| ,61.26  302 | ,62.34,288
 294,SC State,=  61.97 ,13,17,64.72( 331),,0,0,|,,0   1,| ,61.59  293 | ,61.99,292
 295,Eastern Illinois,=  61.95 ,9,20,67.87( 295),,0,0,|,,0   1,| ,62.30  286 | ,61.21,303
 296,Morgan State,=  61.89 ,13,18,64.71( 332),,0,0,|,,0   2,| ,61.56  295 | ,61.88,294
 297,St. Francis-NY,=  61.85 ,9,22,68.42( 284),,0,0,|,,0   1,| ,61.12  303 | ,62.18,291
 298,Lafayette,=  61.83 ,7,21,70.94( 196),,0,2,|,,0   2,| ,61.75  290 | ,61.56,296
 299,East Carolina,=  61.59 ,3,24,74.10( 118),,0,1,|,,0   2,| ,60.15  310 | ,62.51,286
 300,Gardner-Webb,=  61.56 ,8,21,71.06( 192),,0,2,|,,0   3,| ,61.31  301 | ,61.46,298
FINAL,College Basketball,2006-2007    Div I,ga,mes,only    through,20,7,Apri,l,2,Monday,_ Ch,ampionship Game,,
HOME,ADVANTAGE=  4.20,  RATING ,W,L,SCHEDL(RANK),VS,to,p 25,|,V,S top 5,0 | ,ELO_CHESS   | ,PREDIC,TOR  
 301,Elon,=  61.51 ,5,23,72.71( 153),,0,1,|,,0   3,| ,60.35  309 | ,62.2,290
 302,Radford,=  61.16 ,6,22,69.72( 238),,0,0,|,,0   4,| ,57.52  324 | ,63.31,276
 303,Delaware,=  60.95 ,5,26,71.33( 186),,0,0,|,,0   0,| ,59.69  315 | ,61.72,295
 304,Idaho,=  60.64 ,4,27,73.77( 127),,0,0,|,,0   4,| ,59.28  316 | ,61.48,297
 305,UC Riverside,=  60.54 ,5,24,70.98( 195),,0,1,|,,0   1,| ,60.55  307 | ,60.18,309
 306,Long Island Unive,rsity  =  60.54 ,9,19,66.25( 324),,0,0,|,,0   0,| ,60.60  306 | ,60.11,310
 307,Savannah State,=  60.35 ,8,18,70.00( 231),,0,1,|,,0   3,| ,61.41  299 | ,58.66,319
 308,Ark.-Pine Bluff,=  60.24 ,10,19,67.03( 312),,0,0,|,,0   3,| ,61.72  291 | ,57.86,322
 309,Western Illinois,=  60.23 ,5,23,69.60( 246),,0,1,|,,0   1,| ,59.03  318 | ,60.94,305
 310,Texas Southern,=  60.22 ,11,17,65.81( 327),,0,0,|,,0   2,| ,62.11  287 | ,57.03,325
FINAL,College Basketball,2006-2007    Div I,ga,mes,only    through,20,7,Apri,l,2,Monday,_ Ch,ampionship Game,,
HOME,ADVANTAGE=  4.20,  RATING ,W,L,SCHEDL(RANK),VS,to,p 25,|,V,S top 5,0 | ,ELO_CHESS   | ,PREDIC,TOR  
 311,Tennessee-Martin,=  60.14 ,7,23,68.17( 291),,0,0,|,,0   0,| ,59.90  313 | ,60.02,311
 312,Grambling,=  59.96 ,10,14,64.52( 335),,0,1,|,,0   1,| ,62.02  289 | ,56.33,327
 313,UC Davis,=  59.94 ,5,23,70.71( 204),,0,0,|,,0   0,| ,61.40  300 | ,57.59,323
 314,Norfolk State,=  59.73 ,11,19,66.35( 322),,0,1,|,,0   2,| ,60.81  305 | ,58,321
 315,Texas State,=  59.72 ,6,20,68.83( 272),,0,0,|,,0   1,| ,60.08  311 | ,58.96,317
 316,Northern Colorado,=  59.71 ,3,23,70.04( 225),,0,1,|,,0   1,| ,56.84  328 | ,61.42,299
 317,Longwood,=  59.70 ,7,22,69.56( 248),,0,1,|,,0   2,| ,59.17  317 | ,59.86,314
 318,St. Francis-Pa.,=  59.62 ,7,21,66.53( 320),,0,0,|,,0   1,| ,58.07  322 | ,60.57,307
 319,Citadel,=  59.29 ,4,23,73.13( 142),,0,4,|,,0   4,| ,58.24  321 | ,59.88,313
 320,Saint Peter's,=  59.29 ,5,25,67.46( 302),,0,0,|,,0   1,| ,55.57  332 | ,61.34,300
FINAL,College Basketball,2006-2007    Div I,ga,mes,only    through,20,7,Apri,l,2,Monday,_ Ch,ampionship Game,,
HOME,ADVANTAGE=  4.20,  RATING ,W,L,SCHEDL(RANK),VS,to,p 25,|,V,S top 5,0 | ,ELO_CHESS   | ,PREDIC,TOR  
 321,South Dakota Stat,e      =  59.22 ,6,24,69.10( 264),,0,1,|,,0   1,| ,58.31  320 | ,59.71,315
 322,Southern Universi,ty     =  59.14 ,10,21,67.02( 314),,0,2,|,,0   3,| ,60.96  304 | ,55.95,328
 323,Texas-San Antonio,=  59.04 ,4,22,70.60( 210),,0,0,|,,0   1,| ,58.83  319 | ,58.9,318
 324,Alabama State,=  58.76 ,9,20,65.63( 329),,0,0,|,,0   3,| ,59.84  314 | ,57,326
 325,Howard,=  58.25 ,9,22,64.55( 334),,0,0,|,,0   0,| ,57.83  323 | ,58.3,320
 326,Charleston Southe,rn     =  57.96 ,4,22,70.87( 201),,0,1,|,,0   5,| ,54.25  333 | ,59.92,312
 327,Alcorn State,=  57.93 ,10,19,64.28( 336),,0,0,|,,0   1,| ,60.02  312 | ,53.85,334
 328,Denver,=  57.55 ,4,25,69.07( 265),,0,0,|,,0   0,| ,57.29  325 | ,57.46,324
 329,Iona,=  57.09 ,2,28,70.66( 208),,0,1,|,,0   2,| ,52.58  334 | ,59.24,316
 330,Winston-Salem Sta,te     =  56.33 ,2,24,75.19(  97),,0,3,|,,0   4,| ,56.86  327 | ,55.32,330
FINAL,College Basketball,2006-2007    Div I,ga,mes,only    through,20,7,Apri,l,2,Monday,_ Ch,ampionship Game,,
HOME,ADVANTAGE=  4.20,  RATING ,W,L,SCHEDL(RANK),VS,to,p 25,|,V,S top 5,0 | ,ELO_CHESS   | ,PREDIC,TOR  
 331,Bethune-Cookman,=  55.77 ,7,21,65.82( 326),,0,2,|,,0   2,| ,56.56  329 | ,54.4,332
 332,NJIT(New Jersey T,ech)   =  55.50 ,5,24,67.60( 300),,0,0,|,,0   0,| ,56.11  330 | ,54.4,331
 333,Prairie View A&M,=  55.42 ,6,22,67.05( 310),,0,2,|,,0   2,| ,57.07  326 | ,52.26,335
 334,Alabama A&M,=  55.22 ,6,20,64.59( 333),,0,0,|,,0   2,| ,55.94  331 | ,53.94,333
 335,North Florida(UNF,)      =  53.42 ,1,26,68.20( 290),,0,1,|,,0   1,| ,48.26  336 | ,55.45,329
 336,UMES(Md.-Eastern,Shore) =  51.01 ,3,27,66.39( 321),,0,1,|,,0   2,| ,50.39  335 | ,51.23,336
